,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,District,Population_Estimate_2018,Population_Census_2008,Area_KM,Density_Per_KM,Socio_Economic_Cluster,Socio_Economic_Ranking,latitude,longitude,Categorical_value
1693,Ness Ziona,31.9295577,34.7990609,Landwer Cafe (קפה לנדוור),31.930494,34.791982,Café,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1694,Ness Ziona,31.9295577,34.7990609,Tokopaya,31.921159,34.79404,Restaurant,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1695,Ness Ziona,31.9295577,34.7990609,שווארמה שמעוני,31.92266210769034,34.79823498524073,Middle Eastern Restaurant,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1697,Ness Ziona,31.9295577,34.7990609,Frame (פריים),31.950088,34.803212,Sushi Restaurant,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1701,Ness Ziona,31.9295577,34.7990609,פטרה- מסעדה לבנונית,31.92397328171371,34.80107010323165,Mediterranean Restaurant,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1702,Ness Ziona,31.9295577,34.7990609,מו ומו,31.89833769887596,34.81019596611934,Steakhouse,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1705,Ness Ziona,31.9295577,34.7990609,Piatto,31.91075746815719,34.805639178598284,Italian Restaurant,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1709,Ness Ziona,31.9295577,34.7990609,Aroma (ארומה),31.922321332451514,34.791283318337804,Café,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1710,Ness Ziona,31.9295577,34.7990609,Burgus Burger Bar,31.913332893033818,34.80398942118591,Burger Joint,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1711,Ness Ziona,31.9295577,34.7990609,Iceberg (אייסברג),31.909204786400156,34.805773831813816,Ice Cream Shop,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1714,Ness Ziona,31.9295577,34.7990609,סקון נקון - בית אוכל תאילנדי,31.964639952485697,34.79243197994744,Thai Restaurant,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1717,Ness Ziona,31.9295577,34.7990609,Kakao (קקאו),31.92943709677299,34.799796640723024,Café,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1718,Ness Ziona,31.9295577,34.7990609,Deda מסעדה גרוזינית (грузинская кухня),31.965327154704347,34.80309928345874,Diner,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1719,Ness Ziona,31.9295577,34.7990609,Espresso Bar,31.96346657262712,34.80505652584404,Café,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1720,Ness Ziona,31.9295577,34.7990609,Ma Bistro Bar (מא ביסטרו בר),31.90240107595769,34.808745189941746,Gastropub,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1725,Ness Ziona,31.9295577,34.7990609,Susha (סושה),31.96394967647973,34.79823865239751,Asian Restaurant,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1726,Ness Ziona,31.9295577,34.7990609,עץ התות,31.898249425041,34.810931732786656,Café,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1727,Ness Ziona,31.9295577,34.7990609,Badra Homus ( בדרה),31.89768021412753,34.81029815340445,Middle Eastern Restaurant,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1728,Ness Ziona,31.9295577,34.7990609,River Noodles Bar,31.912297516417137,34.80416239700736,Asian Restaurant,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1729,Ness Ziona,31.9295577,34.7990609,Roladin (רולדין),31.909253000510212,34.805580909801954,Bakery,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1730,Ness Ziona,31.9295577,34.7990609,Landwer Café (קפה לנדוור),31.909218426049623,34.80565013441403,Café,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1731,Ness Ziona,31.9295577,34.7990609,Hamburg (המבורג),31.91231250586423,34.804113406449645,Burger Joint,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1732,Ness Ziona,31.9295577,34.7990609,Cofix,31.896087190723346,34.811123153762516,Snack Place,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1733,Ness Ziona,31.9295577,34.7990609,Japanika (ג'פניקה),31.912963422243905,34.804085036834536,Sushi Restaurant,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1734,Ness Ziona,31.9295577,34.7990609,Arcaffe (ארקפה),31.912280371190057,34.80454958528048,Café,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1735,Ness Ziona,31.9295577,34.7990609,Cezar (סזאר),31.912328849426423,34.80450464953913,Restaurant,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1737,Ness Ziona,31.9295577,34.7990609,Shifka (שיפקה),31.902142882359648,34.80881528962984,Jewish Restaurant,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1738,Ness Ziona,31.9295577,34.7990609,Transit,31.912979638052555,34.804075431618415,Asian Restaurant,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1739,Ness Ziona,31.9295577,34.7990609,אחוזת מרגו,31.90053493880937,34.810135517944396,French Restaurant,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1740,Ness Ziona,31.9295577,34.7990609,Cafe Louise (קפה לואיז),31.909735192410857,34.807186805995165,Café,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1741,Ness Ziona,31.9295577,34.7990609,שווארמה שמש ישפרו סנטר,31.921565,34.792998,BBQ Joint,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1752,Ness Ziona,31.9295577,34.7990609,Cup O' Joe,31.964180754163454,34.79452995194161,Coffee Shop,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1753,Ness Ziona,31.9295577,34.7990609,Cafe Cafe Rotshild,31.964381,34.795486,Café,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1754,Ness Ziona,31.9295577,34.7990609,פיצוחי דודיק,31.964274,34.793804,Fast Food Restaurant,Center,50214.0,36100.0,15.6,3071.5,8,225,31.9295577,34.7990609,high
1758,Netanya,32.3286181,34.8566246,Tony Ice,32.32989028594113,34.85341411734567,Ice Cream Shop,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1759,Netanya,32.3286181,34.8566246,Rhythm,32.331257,34.85133,Pizza Place,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1760,Netanya,32.3286181,34.8566246,Shtampper (שטמפפר),32.32849168667501,34.85469301156104,Coffee Shop,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1763,Netanya,32.3286181,34.8566246,Cofix / קופיקס,32.32898766092339,34.8572155336419,Coffee Shop,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1764,Netanya,32.3286181,34.8566246,Aroma (ארומה),32.32603708265747,34.86153395210882,Café,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1765,Netanya,32.3286181,34.8566246,Casa Mia,32.32960579014197,34.85408618613627,Italian Restaurant,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1769,Netanya,32.3286181,34.8566246,London (לונדון),32.330154042435225,34.852883563344896,Café,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1772,Netanya,32.3286181,34.8566246,CAFE DEL MAR,32.328252713805846,34.849027269649916,French Restaurant,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1775,Netanya,32.3286181,34.8566246,Natalya Restaurant,32.329500284781254,34.855378024148706,Restaurant,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1776,Netanya,32.3286181,34.8566246,אלבמה / Alabama,32.31433767576527,34.873806917312585,American Restaurant,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1779,Netanya,32.3286181,34.8566246,Rosemarine,32.337061684458945,34.85227679094894,Fish & Chips Shop,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1781,Netanya,32.3286181,34.8566246,Hanamaru (אנאמרו),32.328275203814435,34.88945831093468,Breakfast Spot,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1782,Netanya,32.3286181,34.8566246,L'etoile de Mer,32.327419128548534,34.84782858721109,Restaurant,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1783,Netanya,32.3286181,34.8566246,Red Burger Bar,32.33015170648269,34.84983529595583,Burger Joint,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1787,Netanya,32.3286181,34.8566246,El Gaucho,32.317909345698446,34.846267245983704,Steakhouse,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1788,Netanya,32.3286181,34.8566246,Salsa Pizza,32.329777,34.852751,Pizza Place,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1791,Netanya,32.3286181,34.8566246,Batumi / באטומי / Батуми,32.327314726970755,34.857668024700835,Russian Restaurant,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1792,Netanya,32.3286181,34.8566246,Simaki Sushi,32.32756657630098,34.853750467300415,Sushi Restaurant,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1796,Netanya,32.3286181,34.8566246,Café Café (קפה קפה),32.32982449726813,34.85381755327418,Café,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1800,Netanya,32.3286181,34.8566246,Tamuz Restaurant,32.302201137598395,34.841403730341064,Seafood Restaurant,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1803,Netanya,32.3286181,34.8566246,Sea View,32.331444,34.849885,Middle Eastern Restaurant,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1805,Netanya,32.3286181,34.8566246,Emilia Ice Cream,32.31186872709768,34.84546787625048,Ice Cream Shop,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1807,Netanya,32.3286181,34.8566246,Scotsman,32.33027879669272,34.85223754543428,Italian Restaurant,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1808,Netanya,32.3286181,34.8566246,Taipei,32.32550138453621,34.84983008008336,Asian Restaurant,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1811,Netanya,32.3286181,34.8566246,Calipto (קליפטו),32.36152351477025,34.869561478224426,Restaurant,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1812,Netanya,32.3286181,34.8566246,Green Cafe,32.36123402792325,34.865639001418934,Café,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1813,Netanya,32.3286181,34.8566246,Landwer Café,32.30631473930548,34.86904237522512,Café,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1814,Netanya,32.3286181,34.8566246,Al Capone,32.328114,34.849564,Italian Restaurant,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1815,Netanya,32.3286181,34.8566246,טורקיז בית קפה,32.342815244681795,34.89090368225614,Breakfast Spot,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1816,Netanya,32.3286181,34.8566246,כוכב הים,32.327308,34.847904,Falafel Restaurant,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1818,Netanya,32.3286181,34.8566246,B12 meat station,32.36154221615454,34.86828760069211,BBQ Joint,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1823,Netanya,32.3286181,34.8566246,Vaniglia Kiryat Hasharon,32.30662029152871,34.869079710095434,Ice Cream Shop,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1826,Netanya,32.3286181,34.8566246,McDonald's,32.36131398683942,34.86769486094686,Fast Food Restaurant,Center,217244.0,180100.0,29.0,6807.7,6,151,32.3286181,34.8566246,mid
1827,Netivot,31.4213546,34.5884252,Greg caffe,31.4174,34.5931,Café,South,35631.0,26100.0,5.6,2874.7,3,71,31.4213546,34.5884252,low
1829,Netivot,31.4213546,34.5884252,קפה קפה נתיבות,31.41903155185491,34.59812393115628,Café,South,35631.0,26100.0,5.6,2874.7,3,71,31.4213546,34.5884252,low
1830,Netivot,31.4213546,34.5884252,Burgers Bar,31.419777735853298,34.599329340165696,Burger Joint,South,35631.0,26100.0,5.6,2874.7,3,71,31.4213546,34.5884252,low
1832,Nof HaGalil,32.7023065,35.3183216,ממתקי הידידות,32.7035262932215,35.30803749906488,Dessert Shop,North,41169.0,41400.0,32.5,1224.4,5,137,32.7023065,35.3183216,mid
1833,Nof HaGalil,32.7023065,35.3183216,Tishreen,32.70561268829028,35.30063387450609,Middle Eastern Restaurant,North,41169.0,41400.0,32.5,1224.4,5,137,32.7023065,35.3183216,mid
1834,Nof HaGalil,32.7023065,35.3183216,Imad Humus Place,32.69525632,35.29817828,Middle Eastern Restaurant,North,41169.0,41400.0,32.5,1224.4,5,137,32.7023065,35.3183216,mid
1838,Nof HaGalil,32.7023065,35.3183216,Reda Cafe (Al Reda),32.703161,35.298142,Middle Eastern Restaurant,North,41169.0,41400.0,32.5,1224.4,5,137,32.7023065,35.3183216,mid
1839,Nof HaGalil,32.7023065,35.3183216,Kitaabon Restaurant (מסעדת כיתאבון),32.70521255547741,35.300230979919434,Mediterranean Restaurant,North,41169.0,41400.0,32.5,1224.4,5,137,32.7023065,35.3183216,mid
1844,Nof HaGalil,32.7023065,35.3183216,Diana,32.697587855699695,35.292767495186965,Middle Eastern Restaurant,North,41169.0,41400.0,32.5,1224.4,5,137,32.7023065,35.3183216,mid
1845,Nof HaGalil,32.7023065,35.3183216,Tishreen 2,32.69457,35.303422,Mediterranean Restaurant,North,41169.0,41400.0,32.5,1224.4,5,137,32.7023065,35.3183216,mid
1847,Nof HaGalil,32.7023065,35.3183216,Almahdi Sweets (ממתקי אלמהדי),32.700606633673125,35.29720896867125,Café,North,41169.0,41400.0,32.5,1224.4,5,137,32.7023065,35.3183216,mid
1849,Nof HaGalil,32.7023065,35.3183216,Café Greg (גרג),32.69618613628814,35.30118227537944,Café,North,41169.0,41400.0,32.5,1224.4,5,137,32.7023065,35.3183216,mid
1851,Nof HaGalil,32.7023065,35.3183216,Frangelico,32.705959,35.316062,Asian Restaurant,North,41169.0,41400.0,32.5,1224.4,5,137,32.7023065,35.3183216,mid
1853,Nof HaGalil,32.7023065,35.3183216,Aroma Nazereth Elith,32.69396279,35.304482,Café,North,41169.0,41400.0,32.5,1224.4,5,137,32.7023065,35.3183216,mid
1855,Nof HaGalil,32.7023065,35.3183216,McDonald's,32.70124950794139,35.29860818062254,Fast Food Restaurant,North,41169.0,41400.0,32.5,1224.4,5,137,32.7023065,35.3183216,mid
1857,Nof HaGalil,32.7023065,35.3183216,Shawarma & Falafel Place,32.701757482619065,35.29715535854548,Falafel Restaurant,North,41169.0,41400.0,32.5,1224.4,5,137,32.7023065,35.3183216,mid
1858,Nof HaGalil,32.7023065,35.3183216,Baguette Abu Hani,32.70023851986699,35.29676400357111,Falafel Restaurant,North,41169.0,41400.0,32.5,1224.4,5,137,32.7023065,35.3183216,mid
1859,Nof HaGalil,32.7023065,35.3183216,Al Tanoor / El Tanur,32.72904213387578,35.324642053441806,Middle Eastern Restaurant,North,41169.0,41400.0,32.5,1224.4,5,137,32.7023065,35.3183216,mid
1860,Ofakim,31.3125831,34.6208537,פיצה קופידון,31.315623241852776,34.62046182439148,Pizza Place,South,29021.0,24000.0,10.3,2565.0,3,72,31.3125831,34.6208537,low
1862,Ofakim,31.3125831,34.6208537,חלומי,31.32467487073018,34.65644007110256,Café,South,29021.0,24000.0,10.3,2565.0,3,72,31.3125831,34.6208537,low
1868,Or Akiva,32.5090151,34.9195677,לחם בורקין,32.513853318080635,34.94824247782179,Bakery,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1875,Or Akiva,32.5090151,34.9195677,Nagomi נגומי,32.51265423900541,34.90516406028106,Asian Restaurant,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1876,Or Akiva,32.5090151,34.9195677,Albatross,32.50166628245502,34.907108452290835,Restaurant,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1877,Or Akiva,32.5090151,34.9195677,Shabtai Pizza & Beer,32.48418787881087,34.94767314369785,Pizza Place,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1878,Or Akiva,32.5090151,34.9195677,Hazalbanim Restaurant,32.502273058287976,34.89126185670633,Restaurant,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1880,Or Akiva,32.5090151,34.9195677,Limani,32.50184890936154,34.89000327314281,Bistro,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1881,Or Akiva,32.5090151,34.9195677,Port Café,32.5019594066235,34.89114675646872,Café,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1882,Or Akiva,32.5090151,34.9195677,פלוגי,32.52515690449398,34.94546540134963,Café,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1883,Or Akiva,32.5090151,34.9195677,קפה לואיז,32.522865295410156,34.94696044921875,Café,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1884,Or Akiva,32.5090151,34.9195677,Helena,32.50177423469183,34.89061346419892,Seafood Restaurant,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1885,Or Akiva,32.5090151,34.9195677,Shula שולה,32.484254324007466,34.947807016558876,Seafood Restaurant,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1887,Or Akiva,32.5090151,34.9195677,Japanika,32.48556249894689,34.94780622227916,Sushi Restaurant,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1888,Or Akiva,32.5090151,34.9195677,Bella,32.50215934780017,34.891506425923176,Ice Cream Shop,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1889,Or Akiva,32.5090151,34.9195677,Aroma Orot,32.50199289893215,34.92753420842464,Café,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1894,Or Akiva,32.5090151,34.9195677,Cafe yasmin,32.51763032278289,34.92930422042029,Café,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1896,Or Akiva,32.5090151,34.9195677,BarbaRossa,32.512707,34.905111,Asian Restaurant,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1897,Or Akiva,32.5090151,34.9195677,Crusader's,32.502270649714596,34.89126431233867,Mediterranean Restaurant,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1898,Or Akiva,32.5090151,34.9195677,Aresto,32.5019191168543,34.89174061691123,Mediterranean Restaurant,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1903,Or Akiva,32.5090151,34.9195677,חמניה,32.484174,34.947692,Café,Haifa,18236.0,16000.0,3.5,3165.3,5,119,32.5090151,34.9195677,mid
1906,Or Yehuda,32.0309712,34.8523936,הטורקי אור יהודה,32.03167477148239,34.84747318775288,Middle Eastern Restaurant,Tel Aviv,36864.0,33900.0,5.1,5477.7,5,143,32.0309712,34.8523936,mid
1907,Or Yehuda,32.0309712,34.8523936,Ester,32.02775542743482,34.88490211107701,Restaurant,Tel Aviv,36864.0,33900.0,5.1,5477.7,5,143,32.0309712,34.8523936,mid
1910,Or Yehuda,32.0309712,34.8523936,Ground Cafe,32.054001,34.858972,Café,Tel Aviv,36864.0,33900.0,5.1,5477.7,5,143,32.0309712,34.8523936,mid
1913,Or Yehuda,32.0309712,34.8523936,אצל עובד בכפר,32.02275725608308,34.86763264750455,Middle Eastern Restaurant,Tel Aviv,36864.0,33900.0,5.1,5477.7,5,143,32.0309712,34.8523936,mid
1916,Or Yehuda,32.0309712,34.8523936,Pane e Vino לחם יין,32.03288084650734,34.878851259209746,French Restaurant,Tel Aviv,36864.0,33900.0,5.1,5477.7,5,143,32.0309712,34.8523936,mid
1917,Or Yehuda,32.0309712,34.8523936,Aroma (ארומה),32.025811,34.858167,Café,Tel Aviv,36864.0,33900.0,5.1,5477.7,5,143,32.0309712,34.8523936,mid
1918,Or Yehuda,32.0309712,34.8523936,Ilan's The Alternative Cafe,32.003711,34.872977,Bagel Shop,Tel Aviv,36864.0,33900.0,5.1,5477.7,5,143,32.0309712,34.8523936,mid
1919,Or Yehuda,32.0309712,34.8523936,Antebe (Morad),32.026719,34.867468,Mediterranean Restaurant,Tel Aviv,36864.0,33900.0,5.1,5477.7,5,143,32.0309712,34.8523936,mid
1921,Or Yehuda,32.0309712,34.8523936,Aroma (ארומה),32.00409509467149,34.87280335896698,Café,Tel Aviv,36864.0,33900.0,5.1,5477.7,5,143,32.0309712,34.8523936,mid
1923,Or Yehuda,32.0309712,34.8523936,Camden Food,32.003398,34.87289,Café,Tel Aviv,36864.0,33900.0,5.1,5477.7,5,143,32.0309712,34.8523936,mid
1928,Or Yehuda,32.0309712,34.8523936,המקום של דבורה,32.05584762013404,34.82216727843868,Café,Tel Aviv,36864.0,33900.0,5.1,5477.7,5,143,32.0309712,34.8523936,mid
1931,Or Yehuda,32.0309712,34.8523936,Aroma (ארומה),32.056017625806874,34.863700740741194,Café,Tel Aviv,36864.0,33900.0,5.1,5477.7,5,143,32.0309712,34.8523936,mid
1932,Or Yehuda,32.0309712,34.8523936,Aroma (ארומה),32.04590394834441,34.84191216191015,Café,Tel Aviv,36864.0,33900.0,5.1,5477.7,5,143,32.0309712,34.8523936,mid
1933,Or Yehuda,32.0309712,34.8523936,CsCafe (סי אס קפה),32.03360761792964,34.866703359791074,Café,Tel Aviv,36864.0,33900.0,5.1,5477.7,5,143,32.0309712,34.8523936,mid
1934,Or Yehuda,32.0309712,34.8523936,Duty Free Chocolate,32.0036194438337,34.87276443925148,Cupcake Shop,Tel Aviv,36864.0,33900.0,5.1,5477.7,5,143,32.0309712,34.8523936,mid
1935,Or Yehuda,32.0309712,34.8523936,סמרקנד,32.03277664190652,34.84705417018057,Eastern European Restaurant,Tel Aviv,36864.0,33900.0,5.1,5477.7,5,143,32.0309712,34.8523936,mid
1936,Or Yehuda,32.0309712,34.8523936,Charly Checpoint,32.03326624279569,34.87969661422672,Asian Restaurant,Tel Aviv,36864.0,33900.0,5.1,5477.7,5,143,32.0309712,34.8523936,mid
